id,listing_url,scrape_id,host_id,host_name,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,calculated_host_listings_count,reviews_per_month
20762993,https://www.airbnb.com/rooms/20762993,2.0171E+13,148728792,Anji,,f,1,1,Brooklyn,NY,11222,Apartment,Entire home/apt,3,1,0,1,Real Bed,$100.00 ,,,$250.00 ,$100.00 ,2,$25.00 ,0,,,,,,,,strict,1,
13041392,https://www.airbnb.com/rooms/13041392,2.0171E+13,72129494,Martha,100%,f,1,1,Queens,NY,11101,Apartment,Entire home/apt,6,1,2,2,Real Bed,$210.00 ,,,"$1,000.00 ",$130.00 ,3,$25.00 ,26,97,10,10,10,10,10,10,strict,1,1.55
602765,https://www.airbnb.com/rooms/602765,2.0171E+13,2982876,Alon,,f,1,1,Brooklyn,NY,11211,Apartment,Private room,1,,1,,Real Bed,$69.00 ,,,,,1,$20.00 ,6,88,9,9,9,9,10,10,flexible,1,0.1
10562085,https://www.airbnb.com/rooms/10562085,2.0171E+13,5769963,Anoush,,f,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,,$70.00 ,1,$0.00 ,0,,,,,,,,flexible,1,
869615,https://www.airbnb.com/rooms/869615,2.0171E+13,4582301,Caroline,100%,f,2,2,New York,NY,10002,Apartment,Private room,2,,1,1,Real Bed,$100.00 ,$750.00 ,"$1,450.00 ",,,1,$20.00 ,54,89,10,9,10,10,9,9,strict,2,1.02
16287134,https://www.airbnb.com/rooms/16287134,2.0171E+13,106428327,Christina,100%,f,2,2,Queens,NY,11101,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,26,93,9,9,10,10,10,9,strict,2,3.77
3968434,https://www.airbnb.com/rooms/3968434,2.0171E+13,1100494,Mike&Mavi,67%,f,3,3,New York,NY,10031,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,"$1,350.00 ",$100.00 ,,1,$15.00 ,46,87,9,9,9,9,8,9,strict,3,1.25
20608040,https://www.airbnb.com/rooms/20608040,2.0171E+13,6757221,,,,,,Brooklyn,NY,11206,Apartment,Private room,2,1,1,1,Real Bed,$78.00 ,,,$400.00 ,$80.00 ,1,$20.00 ,1,100,10,10,10,10,8,10,strict,2,1
10250724,https://www.airbnb.com/rooms/10250724,2.0171E+13,52689310,Benjamin,90%,f,1,1,New York,NY,10036,Apartment,Entire home/apt,6,1,2,4,Real Bed,$99.00 ,,,$300.00 ,$80.00 ,2,$25.00 ,77,89,9,8,10,10,10,9,strict,1,3.75
14564158,https://www.airbnb.com/rooms/14564158,2.0171E+13,26006254,Jon & Jennifer,75%,f,1,1,New York,NY,10009,Apartment,Entire home/apt,6,1,2,3,Real Bed,$299.00 ,,,$300.00 ,$80.00 ,4,$40.00 ,12,88,9,9,9,9,9,9,strict,1,0.98
9843884,https://www.airbnb.com/rooms/9843884,2.0171E+13,50686888,Kay-Marie,100%,f,1,1,Brooklyn,NY,11207,Apartment,Entire home/apt,6,2,3,4,Real Bed,$150.00 ,,,$300.00 ,$125.00 ,2,$30.00 ,10,88,9,9,9,9,8,9,strict,1,0.47
16121136,https://www.airbnb.com/rooms/16121136,2.0171E+13,105117741,Kerry,100%,f,6,6,New York,NY,10011,Apartment,Private room,2,1,1,1,Real Bed,$100.00 ,,,$0.00 ,$50.00 ,1,$40.00 ,35,91,9,9,9,10,10,9,strict,5,3.82
17015790,https://www.airbnb.com/rooms/17015790,2.0171E+13,1501439,Lin,100%,f,1,1,Brooklyn,NY,11213,House,Private room,2,1,1,1,Real Bed,$81.00 ,,,$150.00 ,$40.00 ,2,$20.00 ,8,98,10,10,10,10,9,9,moderate,1,1.61
2523629,https://www.airbnb.com/rooms/2523629,2.0171E+13,12921356,Elizabeth,100%,f,1,1,Brooklyn,NY,11215,Apartment,Entire home/apt,3,1,1,1,Real Bed,$165.00 ,,,$150.00 ,$50.00 ,2,$0.00 ,7,87,9,8,9,10,10,10,moderate,1,0.16
16242765,https://www.airbnb.com/rooms/16242765,2.0171E+13,104177785,Carolina,100%,f,1,1,Queens,NY,11372,Apartment,Shared room,3,1,1,3,Real Bed,$90.00 ,,,,,1,$0.00 ,14,99,10,10,10,10,10,10,flexible,1,2.43
4347648,https://www.airbnb.com/rooms/4347648,2.0171E+13,21855690,Elly,80%,t,1,1,Flushing,NY,11355,House,Private room,1,1,1,1,Real Bed,$35.00 ,,,,$5.00 ,1,$0.00 ,75,96,10,9,10,10,9,10,moderate,1,2.09
5629953,https://www.airbnb.com/rooms/5629953,2.0171E+13,23863437,Sheresa,50%,f,1,1,New York,NY,10031,Apartment,Private room,2,1,1,1,Real Bed,$78.00 ,,,,$15.00 ,1,$12.00 ,25,99,10,10,10,10,9,10,moderate,1,1.64
728708,https://www.airbnb.com/rooms/728708,2.0171E+13,348474,Barbara,100%,f,1,1,Brooklyn,NY,11215,Apartment,Entire home/apt,4,1,2,2,Real Bed,$350.00 ,"$1,300.00 ","$3,400.00 ",$150.00 ,$95.00 ,4,$50.00 ,2,97,10,10,8,10,10,10,strict,1,0.03
20618606,https://www.airbnb.com/rooms/20618606,2.0171E+13,22550764,Jenny,,f,1,1,Woodside,NY,11377,Apartment,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,$100.00 ,,1,$0.00 ,0,,,,,,,,flexible,1,
20664251,https://www.airbnb.com/rooms/20664251,2.0171E+13,147798592,Nicole123,100%,f,4,4,Brooklyn,NY,11204,Apartment,Shared room,1,1,1,1,Real Bed,$28.00 ,,,,,1,$27.00 ,6,90,9,10,10,10,9,9,strict,4,6
1583254,https://www.airbnb.com/rooms/1583254,2.0171E+13,4239580,Carlos,80%,f,1,1,New York,NY,10011,Apartment,Entire home/apt,2,1,1,1,Real Bed,$220.00 ,"$1,200.00 ","$3,600.00 ",$100.00 ,$75.00 ,1,$0.00 ,14,95,9,9,9,9,10,9,flexible,1,0.28
15780171,https://www.airbnb.com/rooms/15780171,2.0171E+13,102064200,Tony,100%,f,1,1,New York,NY,10009,Apartment,Private room,2,1,1,1,Real Bed,$105.00 ,,,$200.00 ,,1,$0.00 ,6,93,10,9,9,10,10,10,flexible,1,2.73
1403129,https://www.airbnb.com/rooms/1403129,2.0171E+13,7573341,Robert,90%,t,3,3,Brooklyn,NY,11220,Apartment,Entire home/apt,6,1,1,3,Real Bed,$195.00 ,"$1,365.00 ","$4,500.00 ",$250.00 ,$100.00 ,4,$20.00 ,159,98,10,10,10,10,9,10,strict,2,3.21
17123646,https://www.airbnb.com/rooms/17123646,2.0171E+13,22926868,Xenia,100%,f,2,2,Brooklyn,NY,11232,Apartment,Private room,2,1,1,1,Real Bed,$55.00 ,,,$100.00 ,$50.00 ,1,$0.00 ,2,100,10,10,10,10,10,10,moderate,2,0.35
7264471,https://www.airbnb.com/rooms/7264471,2.0171E+13,15416709,Me'Lissa,,f,1,1,Brooklyn,NY,11232,Apartment,Private room,1,1,1,1,Real Bed,$70.00 ,$450.00 ,$950.00 ,,$25.00 ,1,$0.00 ,0,,,,,,,,strict,1,
19294958,https://www.airbnb.com/rooms/19294958,2.0171E+13,35708491,Rychard,100%,f,1,1,Brooklyn,NY,11206,Other,Private room,2,1,1,1,Real Bed,$70.00 ,,,,$20.00 ,1,$0.00 ,10,89,9,9,9,8,9,9,strict,1,3.75
20192789,https://www.airbnb.com/rooms/20192789,2.0171E+13,96217002,Tika,100%,f,2,2,Bronx ,NY,10453,Other,Shared room,1,1,1,1,Couch,$69.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,2,
1356710,https://www.airbnb.com/rooms/1356710,2.0171E+13,4783987,Kay,100%,t,1,1,New York,NY,10009,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,$500.00 ,"$2,000.00 ",$500.00 ,$0.00 ,1,$0.00 ,47,97,10,10,10,10,9,10,strict,1,4.8
13751335,https://www.airbnb.com/rooms/13751335,2.0171E+13,80565802,Bree,,f,1,1,Brooklyn,NY,11249,Apartment,Private room,2,1,1,1,Real Bed,$62.00 ,,,,$25.00 ,1,$0.00 ,3,93,10,9,10,10,10,10,strict,1,0.2
11791673,https://www.airbnb.com/rooms/11791673,2.0171E+13,62787599,Ro,100%,f,2,2,Brooklyn,NY,11225,Apartment,Entire home/apt,4,1,2,3,Real Bed,$109.00 ,,,$500.00 ,$75.00 ,3,$20.00 ,10,80,9,8,9,9,9,8,strict,2,0.59
700916,https://www.airbnb.com/rooms/700916,2.0171E+13,3595395,Gabriela,100%,t,1,1,Brooklyn,NY,11221,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,"$1,050.00 ","$2,800.00 ",,$100.00 ,4,$30.00 ,50,96,10,10,10,10,9,10,moderate,1,0.84
9861124,https://www.airbnb.com/rooms/9861124,2.0171E+13,28945533,Henry,,f,1,1,New York,NY,10014,Apartment,Entire home/apt,6,1,2,3,Real Bed,$125.00 ,,,$200.00 ,$60.00 ,2,$20.00 ,4,85,9,9,10,10,10,9,moderate,1,0.18
4992809,https://www.airbnb.com/rooms/4992809,2.0171E+13,4540090,Paul,,f,1,1,Brooklyn,NY,11215,Apartment,Entire home/apt,3,1,0,2,Real Bed,$120.00 ,$770.00 ,"$2,900.00 ",,$70.00 ,1,$0.00 ,38,95,10,10,10,10,10,9,moderate,1,1.19
18721207,https://www.airbnb.com/rooms/18721207,2.0171E+13,5834807,Rebeca,83%,f,1,1,Brooklyn,NY,11237,Apartment,Entire home/apt,4,1,2,2,Real Bed,$95.00 ,,,$100.00 ,$60.00 ,1,$10.00 ,2,100,10,10,10,10,10,10,strict,1,0.49
18987249,https://www.airbnb.com/rooms/18987249,2.0171E+13,87521385,Aly,100%,f,1,1,Brooklyn ,NY,11216,Apartment,Private room,1,1.5,1,1,Real Bed,$55.00 ,,,,,1,$0.00 ,4,93,10,10,10,10,10,10,flexible,1,1.82
26012,https://www.airbnb.com/rooms/26012,2.0171E+13,109589,Jessica,,f,1,1,Brooklyn,NY,11217,House,Entire home/apt,5,1.5,3,3,Real Bed,$200.00 ,"$1,800.00 ",,$300.00 ,$100.00 ,5,$50.00 ,19,98,10,10,10,10,9,10,strict,1,0.25
4707285,https://www.airbnb.com/rooms/4707285,2.0171E+13,6097290,L C,100%,t,1,1,New York,NY,10028,Apartment,Entire home/apt,2,1,1,1,Real Bed,$239.00 ,"$1,099.00 ","$3,599.00 ",$350.00 ,$150.00 ,2,$30.00 ,26,96,10,10,10,10,10,9,flexible,1,1.02
1922863,https://www.airbnb.com/rooms/1922863,2.0171E+13,915973,Donald P.,100%,t,1,1,Brooklyn,NY,11211,Apartment,Entire home/apt,4,1.5,0,1,Real Bed,$248.00 ,"$1,500.00 ",,,,2,$50.00 ,31,99,10,10,10,10,10,10,flexible,1,0.74
15130289,https://www.airbnb.com/rooms/15130289,2.0171E+13,22882983,George,100%,t,1,1,New York,NY,10019,Apartment,Entire home/apt,3,1,0,2,Real Bed,$165.00 ,,,,$55.00 ,2,$0.00 ,18,98,10,9,10,10,10,10,flexible,1,1.47
10032560,https://www.airbnb.com/rooms/10032560,2.0171E+13,39945901,Mercy,,t,1,1,New York,NY,10029,Other,Entire home/apt,3,1,1,1,Real Bed,$200.00 ,,,$300.00 ,$50.00 ,2,$0.00 ,21,96,10,10,10,10,10,10,moderate,1,0.98
9989322,https://www.airbnb.com/rooms/9989322,2.0171E+13,49644541,John,100%,f,2,2,New York,NY,10039,Apartment,Private room,2,1,1,1,Real Bed,$56.00 ,,,$0.00 ,$50.00 ,1,$10.00 ,17,99,10,9,10,10,10,10,strict,2,0.79
13428478,https://www.airbnb.com/rooms/13428478,2.0171E+13,76566529,Brian,,f,1,1,Brooklyn,NY,11237,Apartment,Shared room,2,1,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
18655599,https://www.airbnb.com/rooms/18655599,2.0171E+13,36522433,Zexi,,f,1,1,Brooklyn,NY,11201,Apartment,Entire home/apt,2,1,0,1,Real Bed,$130.00 ,,,$500.00 ,$100.00 ,1,$0.00 ,2,80,,8,,,,,strict,1,0.58
720274,https://www.airbnb.com/rooms/720274,2.0171E+13,3717536,Adam,,f,1,1,Brooklyn,NY,11216,Apartment,Entire home/apt,2,1,0,1,Real Bed,$100.00 ,,,,$50.00 ,2,$10.00 ,9,90,9,9,10,10,8,9,strict,1,0.15
18519090,https://www.airbnb.com/rooms/18519090,2.0171E+13,11296856,John,70%,f,1,1,Brooklyn,NY,11211,Apartment,Private room,1,1,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,2,100,10,10,10,10,10,10,moderate,1,0.42
3193739,https://www.airbnb.com/rooms/3193739,2.0171E+13,16187985,Maja,,f,1,1,Brooklyn,NY,11221,Apartment,Entire home/apt,2,1,1,1,Real Bed,$84.00 ,$499.00 ,,,,2,$30.00 ,14,90,9,9,9,10,8,9,strict,1,0.36
16322041,https://www.airbnb.com/rooms/16322041,2.0171E+13,14816278,Kristina,,f,1,1,Brooklyn,NY,11222,Apartment,Private room,2,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,0,,,,,,,,moderate,1,
8334574,https://www.airbnb.com/rooms/8334574,2.0171E+13,5283853,Chara,90%,f,2,2,New York,NY,10003,Apartment,Private room,2,1,1,1,Real Bed,$140.00 ,,,,$50.00 ,1,$0.00 ,35,98,10,10,10,10,10,10,moderate,2,1.49
8848041,https://www.airbnb.com/rooms/8848041,2.0171E+13,46333091,Niv,,f,1,1,Queens,NY,11372,Apartment,Entire home/apt,2,1,1,2,Real Bed,$125.00 ,$800.00 ,,,,1,$0.00 ,0,,,,,,,,flexible,1,
21041382,https://www.airbnb.com/rooms/21041382,2.0171E+13,87745237,Larry,100%,f,3,3,New York,NY,10036,Apartment,Private room,4,1,1,2,Real Bed,$27.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,0,,,,,,,,strict,3,
19274878,https://www.airbnb.com/rooms/19274878,2.0171E+13,20056779,David & Orly Kosher Rentals & Stays,98%,f,31,31,Queens,NY,11375,Apartment,Entire home/apt,3,1,0,2,Real Bed,$94.00 ,,,$300.00 ,$75.00 ,1,$0.00 ,3,80,8,10,7,9,8,7,strict,1,0.93
9974491,https://www.airbnb.com/rooms/9974491,2.0171E+13,51241721,M,90%,t,3,3,New York,NY,10003,Loft,Entire home/apt,6,2,3,4,Real Bed,"$1,500.00 ",,,"$5,000.00 ",$300.00 ,4,$0.00 ,6,100,10,9,10,10,10,10,strict,1,0.34
13591017,https://www.airbnb.com/rooms/13591017,2.0171E+13,10641733,Valentina,90%,f,1,1,Brooklyn,NY,11249,Apartment,Entire home/apt,4,1,0,1,Real Bed,$145.00 ,,,$500.00 ,$80.00 ,2,$10.00 ,20,100,10,10,10,9,10,10,moderate,1,1.47
6049152,https://www.airbnb.com/rooms/6049152,2.0171E+13,19068554,Jennifer,,f,1,1,New York,NY,10014,Apartment,Entire home/apt,2,1,0,1,Real Bed,$175.00 ,,,,$75.00 ,2,$0.00 ,6,90,10,9,10,10,10,9,strict,1,0.25
5958299,https://www.airbnb.com/rooms/5958299,2.0171E+13,30454464,Sterling,90%,f,2,2,New York,NY,10001,Apartment,Private room,3,1,1,1,Real Bed,$91.00 ,$710.00 ,"$2,700.00 ",$0.00 ,$15.00 ,1,$30.00 ,92,94,9,8,10,10,10,10,strict,2,3.09
6356070,https://www.airbnb.com/rooms/6356070,2.0171E+13,20320155,Alex & Family,100%,f,1,1,Brooklyn,NY,11233,House,Entire home/apt,6,1,3,3,Real Bed,$185.00 ,,,$100.00 ,$120.00 ,5,$50.00 ,33,91,9,9,10,10,8,9,strict,1,1.19
6571039,https://www.airbnb.com/rooms/6571039,2.0171E+13,1808103,Maria,80%,f,2,2,Brooklyn,NY,11211,Apartment,Entire home/apt,5,1,2,2,Real Bed,$90.00 ,,,$0.00 ,$50.00 ,1,$5.00 ,22,96,10,9,10,10,10,10,strict,2,1.03
10728179,https://www.airbnb.com/rooms/10728179,2.0171E+13,622681,C.,100%,t,1,1,New York,NY,10035,Apartment,Private room,2,1,1,2,Real Bed,$68.00 ,$500.00 ,"$1,500.00 ",,,1,$20.00 ,20,97,10,10,10,10,9,10,moderate,1,1.07
19484696,https://www.airbnb.com/rooms/19484696,2.0171E+13,136752927,Jaysen,100%,f,1,1,Queens,NY,11101,Apartment,Private room,1,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,2,100,10,10,10,10,10,10,moderate,1,0.71
20858071,https://www.airbnb.com/rooms/20858071,2.0171E+13,83166779,Snow,99%,f,13,13,New York,NY,10005,Bed & Breakfast,Private room,2,1,1,1,Real Bed,$199.00 ,,,,,1,$0.00 ,1,100,10,10,10,10,10,10,flexible,5,1
1280188,https://www.airbnb.com/rooms/1280188,2.0171E+13,3891706,Jon Paul,100%,f,1,1,Brooklyn,NY,11211,Loft,Entire home/apt,2,1,1,1,Real Bed,$240.00 ,"$1,400.00 ","$5,000.00 ","$1,000.00 ",$0.00 ,2,$60.00 ,53,96,10,9,10,10,10,9,strict,1,1.06
7064148,https://www.airbnb.com/rooms/7064148,2.0171E+13,11068937,Kara,67%,f,1,1,Brooklyn,NY,11222,Apartment,Private room,2,1,1,1,Real Bed,$140.00 ,$536.00 ,"$1,890.00 ",,$15.00 ,1,$20.00 ,21,97,10,10,10,10,10,10,moderate,1,0.78
4096193,https://www.airbnb.com/rooms/4096193,2.0171E+13,1430317,Ms B,100%,f,3,3,Brooklyn,NY,11211,Apartment,Entire home/apt,4,1,2,2,Real Bed,$130.00 ,,,$0.00 ,$75.00 ,1,$25.00 ,9,93,9,9,10,10,10,9,strict,3,0.36
7619668,https://www.airbnb.com/rooms/7619668,2.0171E+13,7913863,Joey,100%,f,2,2,Brooklyn,NY,11211,Apartment,Private room,1,1.5,1,1,Real Bed,$49.00 ,$350.00 ,"$1,300.00 ",,$20.00 ,1,$0.00 ,90,91,10,9,10,10,10,9,strict,2,3.66
6972163,https://www.airbnb.com/rooms/6972163,2.0171E+13,10088719,Robert,100%,f,1,1,Bronx,NY,10458,Apartment,Entire home/apt,3,1,0,2,Real Bed,$95.00 ,$570.00 ,"$2,200.00 ",$500.00 ,$50.00 ,1,$0.00 ,46,94,10,9,10,10,9,10,strict,1,1.7
169152,https://www.airbnb.com/rooms/169152,2.0171E+13,806112,Julia,,f,1,1,Brooklyn,NY,11216,Loft,Entire home/apt,5,1,1,3,Real Bed,$75.00 ,,,$100.00 ,$100.00 ,2,$25.00 ,87,94,10,9,10,10,8,9,moderate,1,1.5
14536995,https://www.airbnb.com/rooms/14536995,2.0171E+13,5449520,Lana,100%,f,1,1,Brooklyn,NY,11230,Apartment,Private room,2,1,1,1,Real Bed,$45.00 ,,,$0.00 ,$30.00 ,1,$0.00 ,6,80,9,8,10,10,8,9,moderate,1,1.65
1984816,https://www.airbnb.com/rooms/1984816,2.0171E+13,5360659,Kristin,100%,f,2,2,New York,NY,,Apartment,Entire home/apt,8,1,2,5,Real Bed,$249.00 ,,"$6,450.00 ",$200.00 ,$50.00 ,4,$40.00 ,172,83,9,8,9,9,9,9,strict,2,13.1
206316,https://www.airbnb.com/rooms/206316,2.0171E+13,1014639,Brett,100%,f,1,1,Brooklyn,NY,11238,Apartment,Entire home/apt,2,1,0,2,Real Bed,$157.00 ,$887.00 ,,,,1,$0.00 ,1,100,10,10,10,10,10,10,moderate,1,1
15663344,https://www.airbnb.com/rooms/15663344,2.0171E+13,20691787,Jeanne,100%,t,1,1,Brooklyn,NY,11222,Loft,Private room,2,1,1,1,Real Bed,$90.00 ,,,$100.00 ,$35.00 ,2,$40.00 ,38,97,10,10,10,10,9,10,moderate,1,3.51
6696278,https://www.airbnb.com/rooms/6696278,2.0171E+13,1412524,Sam,100%,f,4,4,New York,NY,11249,Apartment,Entire home/apt,7,1,3,3,Real Bed,$275.00 ,,"$4,500.00 ",$500.00 ,$70.00 ,5,$0.00 ,8,88,9,8,9,10,10,9,strict,4,0.73
2943724,https://www.airbnb.com/rooms/2943724,2.0171E+13,15029400,Astoria,100%,f,1,1,Far Rockaway,NY,11691,House,Private room,10,1.5,1,3,Real Bed,$70.00 ,,"$1,600.00 ",,$20.00 ,2,$45.00 ,13,80,9,7,9,9,7,8,strict,1,0.31
6155877,https://www.airbnb.com/rooms/6155877,2.0171E+13,18248926,Yana,100%,f,2,2,New York,NY,10031,Apartment,Shared room,1,1,1,1,Real Bed,$40.00 ,,,,$50.00 ,1,$0.00 ,40,89,9,9,10,10,9,9,strict,2,2.54
6614078,https://www.airbnb.com/rooms/6614078,2.0171E+13,33817646,A.,100%,f,2,2,New York,NY,10013,Apartment,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,$850.00 ,,$800.00 ,$80.00 ,1,$10.00 ,13,96,9,10,10,10,10,10,strict,2,0.54
19429043,https://www.airbnb.com/rooms/19429043,2.0171E+13,127357582,Shannon,90%,f,2,2,Brooklyn,NY,11233,House,Private room,1,2,1,1,Real Bed,$50.00 ,,,$150.00 ,$30.00 ,1,$50.00 ,8,95,10,10,10,10,9,9,strict,2,2.47
444430,https://www.airbnb.com/rooms/444430,2.0171E+13,420542,Danielle,100%,f,1,1,Bronx,NY,10454,Apartment,Private room,1,1,1,1,Real Bed,$49.00 ,$300.00 ,"$1,029.00 ",,$100.00 ,1,$0.00 ,19,98,10,10,10,10,9,10,strict,1,0.3
9107118,https://www.airbnb.com/rooms/9107118,2.0171E+13,42786873,Geoffrey,,f,1,1,Brooklyn,NY,11206,Apartment,Private room,1,1,1,1,Real Bed,$45.00 ,,,,,1,$0.00 ,2,100,10,10,10,10,9,10,flexible,1,0.09
19983748,https://www.airbnb.com/rooms/19983748,2.0171E+13,141740738,Christopher,100%,f,1,1,Brooklyn,NY,11216,Apartment,Private room,2,1,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,6,80,9,9,10,10,8,8,flexible,1,2.5
16594414,https://www.airbnb.com/rooms/16594414,2.0171E+13,101132948,Maud,80%,f,1,1,New York,NY,10014,Townhouse,Entire home/apt,16,2.5,5,6,Real Bed,"$3,500.00 ",,,"$1,500.00 ",$450.00 ,6,$50.00 ,1,,,,,,,,strict,1,0.14
18239887,https://www.airbnb.com/rooms/18239887,2.0171E+13,126007495,Oriana,100%,f,4,4,New York,NY,10031,Apartment,Private room,2,1,1,1,Real Bed,$54.00 ,,,$100.00 ,,2,$0.00 ,33,90,9,9,9,9,9,9,strict,4,5.86
2123079,https://www.airbnb.com/rooms/2123079,2.0171E+13,10577784,Julian,100%,f,2,2,Queens,NY,11106,Apartment,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,,"$2,000.00 ",,$60.00 ,1,$0.00 ,42,92,9,9,9,10,9,9,strict,2,1.72
951365,https://www.airbnb.com/rooms/951365,2.0171E+13,2675998,Alice,,t,1,1,New York,NY,11385,House,Entire home/apt,2,1,1,1,Real Bed,$105.00 ,$700.00 ,"$1,500.00 ",$300.00 ,,2,$100.00 ,57,94,10,9,10,10,9,10,strict,1,1.02
19290154,https://www.airbnb.com/rooms/19290154,2.0171E+13,5453397,Leslie,50%,f,1,1,New York,NY,10012,Apartment,Entire home/apt,3,1,0,1,Real Bed,$98.00 ,,,,,1,$0.00 ,7,83,10,8,9,9,10,10,strict,1,2.06
19615439,https://www.airbnb.com/rooms/19615439,2.0171E+13,94555153,Lucy,100%,f,2,2,Queens,NY,11105,Apartment,Private room,3,1,1,2,Real Bed,$76.00 ,,,$300.00 ,$0.00 ,2,$14.00 ,0,,,,,,,,flexible,2,
148568,https://www.airbnb.com/rooms/148568,2.0171E+13,717220,Elias,,f,1,1,New York,NY,10128,Apartment,Entire home/apt,2,1,0,2,Couch,$120.00 ,,"$3,000.00 ",$500.00 ,$50.00 ,1,$20.00 ,10,86,9,8,10,10,10,9,strict,1,0.14
20541036,https://www.airbnb.com/rooms/20541036,2.0171E+13,64647161,Humair,94%,f,1,1,Brooklyn,NY,11233,Apartment,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,,,,$35.00 ,2,$25.00 ,10,100,10,10,10,10,10,10,flexible,1,7.69
19602883,https://www.airbnb.com/rooms/19602883,2.0171E+13,85507826,Gary,,f,1,1,Brooklyn,NY,11206,Apartment,Private room,1,1,0,1,Real Bed,$45.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
4499097,https://www.airbnb.com/rooms/4499097,2.0171E+13,23334541,Josh,100%,f,1,1,New York,NY,10023,Apartment,Private room,2,1,1,1,Real Bed,$150.00 ,,,,,1,$0.00 ,3,100,10,9,10,10,10,10,flexible,1,0.12
3554599,https://www.airbnb.com/rooms/3554599,2.0171E+13,3902832,Elizabeth,,f,1,1,Brooklyn,NY,11222,Apartment,Private room,1,1,1,1,Real Bed,$80.00 ,,,,,1,$0.00 ,0,,,,,,,,flexible,1,
4841187,https://www.airbnb.com/rooms/4841187,2.0171E+13,14923355,Ra-Ey,100%,f,1,1,New York,NY,10011,Apartment,Entire home/apt,3,1,1,2,Real Bed,$175.00 ,"$1,000.00 ","$3,500.00 ",$200.00 ,$25.00 ,1,$0.00 ,7,91,10,9,10,10,10,9,moderate,1,0.22
8855457,https://www.airbnb.com/rooms/8855457,2.0171E+13,41872762,Clara,,f,1,1,Brooklyn,NY,11238,Apartment,Private room,2,1,1,1,Real Bed,$35.00 ,,,,,1,$10.00 ,7,83,8,8,9,10,9,9,moderate,1,0.3
18931595,https://www.airbnb.com/rooms/18931595,2.0171E+13,20812159,Gio,,f,1,1,New York,NY,10026,Apartment,Private room,2,1,1,1,Real Bed,$55.00 ,,,,,1,$0.00 ,8,83,8,8,10,9,10,8,strict,1,1.97
13578431,https://www.airbnb.com/rooms/13578431,2.0171E+13,26382036,William,100%,t,2,2,Queens,NY,11373,House,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,,,$300.00 ,$50.00 ,1,$20.00 ,51,96,10,10,10,10,10,10,strict,2,3.32
198786,https://www.airbnb.com/rooms/198786,2.0171E+13,970385,Ted,100%,f,3,3,New York,NY,10023,Apartment,Entire home/apt,2,1,1,1,Real Bed,$165.00 ,,,$300.00 ,$75.00 ,2,$50.00 ,227,94,9,9,10,10,10,9,moderate,3,3.06
16146442,https://www.airbnb.com/rooms/16146442,2.0171E+13,20319948,Cesar And Nadia,100%,f,1,1,Brooklyn,NY,11213,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$30.00 ,1,$0.00 ,18,99,10,10,10,10,9,10,moderate,1,2.22
4777269,https://www.airbnb.com/rooms/4777269,2.0171E+13,24585465,Amy,100%,f,1,1,New York,NY,10023,Apartment,Entire home/apt,6,1.5,1,2,Real Bed,$300.00 ,"$1,400.00 ",,$500.00 ,$75.00 ,4,$50.00 ,15,91,9,9,10,10,10,9,strict,1,0.56
1973889,https://www.airbnb.com/rooms/1973889,2.0171E+13,3020145,Eva,100%,f,1,1,New York,NY,10013,Bed & Breakfast,Private room,1,,1,1,Real Bed,$106.00 ,$763.00 ,"$2,600.00 ",,,1,$30.00 ,140,92,9,10,10,10,10,9,moderate,1,3.01
20493398,https://www.airbnb.com/rooms/20493398,2.0171E+13,144204336,Jason,100%,f,6,6,Brooklyn,NY,11221,Apartment,Private room,6,2.5,1,1,Real Bed,$75.00 ,,,$0.00 ,$30.00 ,3,$10.00 ,6,90,10,8,10,9,10,10,strict,6,4.5
